deviceid,latitude,longitude,year,week,category
142.0,37.5621564,127.0408396,2020.0,2.0,"스포츠,오락>구민체육센터"
142.0,37.5465656,127.0482208,2020.0,2.0,"시설,건물>기업,빌딩"
142.0,37.56096735,127.0396626,2020.0,2.0,none
142.0,37.58253595,126.9732836,2020.0,2.0,"여행,명소>박물관"
142.0,37.5611145,127.03988377499999,2020.0,3.0,none
142.0,37.562206775,127.04084552500001,2020.0,3.0,"스포츠,오락>구민체육센터"
142.0,37.5715562,126.977141,2020.0,3.0,"교통,운수>지하철,전철"
142.0,37.5649478,127.0442269,2020.0,3.0,주택>아파트
142.0,37.56445,127.0432206,2020.0,3.0,none
142.0,37.5666036,127.0432836,2020.0,3.0,"시설,건물>기업,빌딩"
142.0,37.5824341,126.9732622,2020.0,3.0,"여행,명소>박물관"
142.0,37.571416166666666,126.97719533333334,2020.0,4.0,"교통,운수>지하철,전철"
142.0,37.513353249999994,127.03331095,2020.0,4.0,none
142.0,37.5824548,126.9732325,2020.0,4.0,"여행,명소>박물관"
142.0,37.5667789,127.0437042,2020.0,4.0,"교통,운수>지하철,전철"
142.0,37.5609661,127.03965845,2020.0,4.0,none
142.0,37.5621564,127.0408396,2020.0,4.0,"스포츠,오락>구민체육센터"
142.0,37.5663859,127.0537157,2020.0,4.0,none
142.0,37.5649042,127.043556,2020.0,5.0,none
142.0,37.5663843,127.05371675,2020.0,5.0,none
142.0,37.561885,127.034258,2020.0,5.0,"생활,편의>편의점"
142.0,37.5621564,127.0408396,2020.0,5.0,"스포츠,오락>구민체육센터"
142.0,37.5823756,126.9732508,2020.0,5.0,"여행,명소>박물관"
142.0,37.56094161666667,127.03994670000002,2020.0,6.0,none
142.0,37.566096125,127.041917825,2020.0,6.0,none
142.0,37.56368085,127.041176025,2020.0,6.0,none
142.0,37.57150835,126.97719445,2020.0,6.0,"교통,운수>지하철,전철"
142.0,37.5621629,127.0408972,2020.0,6.0,"스포츠,오락>구민체육센터"
142.0,37.5649042,127.043556,2020.0,6.0,none
142.0,37.57194081666667,126.9772057,2020.0,7.0,한식>향토음식
142.0,37.56090065,127.03993903333333,2020.0,7.0,none
142.0,37.5623145,127.04134915,2020.0,7.0,none
142.0,37.56638305,127.05369135,2020.0,7.0,none
142.0,37.56338835,127.0371316,2020.0,7.0,"공공,사회기관>구청"
142.0,37.5600644,127.0480651,2020.0,7.0,none
142.0,37.5652361,127.0442269,2020.0,7.0,주택>아파트
142.0,37.5647819,127.0438915,2020.0,8.0,주택>아파트
142.0,37.56656425,127.04327295,2020.0,8.0,"시설,건물>기업,빌딩"
142.0,37.5600189,127.0480204,2020.0,8.0,none
142.0,37.40994035,127.26109955,2020.0,8.0,버스터미널>종합버스터미널
142.0,36.6119258,128.2243367,2020.0,8.0,장례>장례식장
142.0,37.562316,127.0408688,2020.0,8.0,"스포츠,오락>구민체육센터"
142.0,37.5610142625,127.03973532500001,2020.0,9.0,none
142.0,37.565579375,127.0415496,2020.0,9.0,"시설,건물>기업,빌딩"
142.0,37.5639085,127.0415434,2020.0,9.0,none
142.0,37.5644064,127.0425497,2020.0,9.0,none
142.0,37.5559771,127.0339311,2020.0,9.0,none
142.0,37.5824207,126.9734562,2020.0,9.0,"여행,명소>박물관"
142.0,37.5640309,127.0412079,2020.0,10.0,none
142.0,37.6127854,127.05357795,2020.0,10.0,종교>개신교
142.0,37.5649519,127.0413341,2020.0,10.0,"사회,복지>재가노인요양센터"
142.0,37.5610625,127.0397169,2020.0,10.0,none
142.0,37.56431533333333,127.04179248333332,2020.0,11.0,"교통,운수>지하철,전철"
142.0,37.4935067,127.0110408,2020.0,11.0,"시설,건물>기업,빌딩"
142.0,37.5606763,127.0404042,2020.0,11.0,none
142.0,37.5658856,127.0416745,2020.0,11.0,none
142.0,37.566345999999996,127.0423615,2020.0,12.0,none
142.0,37.5640309,127.0412079,2020.0,12.0,none
142.0,37.5644064,127.0425497,2020.0,12.0,none
142.0,37.6131478,127.0539538,2020.0,12.0,none
142.0,37.564819875,127.04355305,2020.0,13.0,none
142.0,37.51047575,127.0336866,2020.0,13.0,none
142.0,37.5663901,127.05372045,2020.0,13.0,none
142.0,37.56334525,127.0395307,2020.0,14.0,none
142.0,37.5645287,127.0422143,2020.0,14.0,none
142.0,37.564817,127.0422143,2020.0,15.0,none
142.0,37.5658583,127.0416688,2020.0,15.0,none
142.0,37.5643271875,127.042085975,2020.0,16.0,none
142.0,37.5652277,127.0418788,2020.0,16.0,none
142.0,37.56086695,127.04003565,2020.0,16.0,none
142.0,37.5665778,127.0432466,2020.0,16.0,"시설,건물>기업,빌딩"
142.0,37.5604377,126.9776493,2020.0,16.0,none
142.0,37.56810325,127.03723645,2020.0,16.0,수선>구두수선
142.0,37.612802487500005,127.05365075,2020.0,17.0,none
142.0,37.5640745,127.0418788,2020.0,17.0,"쇼핑,유통>신발"
142.0,37.56500425,127.0434716,2020.0,17.0,none
142.0,37.56645675,127.05373565,2020.0,17.0,"시설,건물>기업,빌딩"
142.0,37.612767925,127.05374442499999,2020.0,18.0,none
142.0,37.5608936,127.039975825,2020.0,18.0,none
142.0,37.6121829,127.0554869,2020.0,18.0,"시설,건물>기업,빌딩"
142.0,37.5632798,127.0385243,2020.0,18.0,none
142.0,37.55600715,127.0340137,2020.0,18.0,none
